"gen","AllC","AllD","Random","TitForTat","SuspiciousTFT","GenerousTFT","TitFor2Tats","2TitsForTat","Grim","Pavlov","Gradual","ZD-Extort-2","ZD-Generous"
621,0.0001803852107273793,0.007455823395782816,0.000341654204182526,0.0009206896074234466,0.0008352584316206453,0.0003853221963413635,0.0004766112640349161,0.0073035567404095975,0.9708632902071369,0.00035318829577288697,0.009217540722103823,0.0011606636056204168,0.000506016118843286
641,0.00018032035084870546,0.006960981111260473,0.0003415711660518783,0.0009205178487715938,0.0008350429583495017,0.00038524979608873107,0.00047642226015418595,0.007186386664579452,0.9720750422156815,0.00035312884757413357,0.00861930330104614,0.0011601085150763184,0.0005059249645174132
661,0.00018026861505484308,0.006585123199731363,0.0003415050582915012,0.0009203791735335243,0.000834872339058431,0.000385191409207107,0.00047627181928062913,0.007092537497467891,0.973019555727102,0.00035308144333080326,0.00814569120399454,0.0011596707492678253,0.0005058517646795281
681,0.00018022736732175746,0.0062998763543243306,0.000341452445373949,0.0009202673441565704,0.0008347372864050391,0.00038514436235707075,0.0004761521151096614,0.007017384623353977,0.9737555060564014,0.00035304365710718175,0.007771089668870998,0.001159325694946316,0.0005057930242718615
701,0.00018019449409679758,0.0060835261427286385,0.000341410581468276,0.0009201772551013727,0.0008346304068414323,0.00038510648115575816,0.0004760568917122567,0.006957215029721418,0.9743288513473223,0.00035301354553846147,0.007475018102616162,0.0011590538067770232,0.0005057459149201909
721,0.00018016830327672125,0.005919500872412755,0.00034137727513276485,0.000920104742495957,0.0008345458283373406,0.00038507600025201535,0.00047598115581478956,0.0069090494127351295,0.97477550820222,0.0003529895543363013,0.007241150893262959,0.001158839607267423,0.0005057081524558731
741,0.00018014744178358288,0.0057951805451675375,0.00034135077925968177,0.0009200464203334384,0.0008344788951459745,0.00038505148866083095,0.000475920926399853,0.006870498398519996,0.9751235004562984,0.0003529704418973977,0.007056505446066708,0.0011586708651966802,0.0005056778952699804
761,0.00018013082866736484,0.0057009699988168705,0.00034132970208692654,0.0009199995416478581,0.0008344259202248291,0.00038503178805176656,0.0004758730321536363,0.006839646537511469,0.975394668973252,0.0003529552172965643,0.006910776870799444,0.0011585379289174897,0.0005056536605736958
781,0.00018011760103308396,0.005629582702582279,0.0003413129355639512,0.000919961882199111,0.0008343839859927118,0.0003850159619489653,0.0004758349483503354,0.006814958842214723,0.975606022939983,0.0003529430902053221,0.006795797663970711,0.0011584331901499975,0.0005056342558059989
801,0.00018010707047410609,0.005575490249520931,0.0003412995978806619,0.0009199316438609774,0.0008343507849016379,0.000385003254058818,0.00047580466593978446,0.006795205578023889,0.9757708025057974,0.00035293343059362737,0.006705101840707671,0.0011583506555389014,0.0005056187227014035
821,0.0001800986880586413,0.005534500895091679,0.00034128898747496863,0.0009199073749085175,0.0008343244923971257,0.00038499305418740514,0.0004757805867490429,0.006779401802556172,0.975899311365259,0.0003529257363948659,0.0066335751191269905,0.0011582856059529991,0.0005056062918426143
841,0.00018009201624586527,0.00550343786186165,0.0003412805462954925,0.0009198879045887276,0.0008343036659906076,0.0003849848704368723,0.000475761439750266,0.006766758801274302,0.9759995673461985,0.0003529196076152857,0.006577175267401325,0.00115823432650508,0.0005055963458361507
861,0.00018008670639532245,0.005479894351997411,0.0003412738304979457,0.0009198722896332095,0.0008342871652482956,0.00038497830657396924,0.0004757462142568161,0.0067566451051188385,0.9760778098053199,0.000352914725636227,0.00653270921662503,0.0011581938931554104,0.0005055883895414889
881,0.00018008248077785614,0.005462047296217005,0.00034126848709505677,0.00091985977067429,0.0008342740884566565,0.00038497304364358683,0.0004757341066827345,0.006748555217065277,0.9761388948090512,0.000352910836687097,0.006497655833256606,0.001158162004346957,0.0005055820260457807
901,0.00018007911820118794,0.005448515939007146,0.00034126423536443636,0.00091984973682303,0.0008342637225395367,0.00038496882505562567,0.0004757244781457749,0.006742084534722514,0.9761866026308404,0.00035290773866013817,0.006470025254996885,0.0011581368483399557,0.0005055769373034091
921,0.00018007644253282922,0.0054382545694969175,0.00034126085205285993,0.0009198416969414081,0.0008342555034802689,0.0003849654445063908,0.0004757168207254148,0.006736909249077277,0.9762238768768434,0.0003529052705979811,0.00644824740642409,0.0011581169987680503,0.0005055728685530941
941,0.00018007431354209668,0.005430471210631937,0.00034125815960622146,0.0009198352563840526,0.0008342489850574258,0.0003849627362080165,0.0004757107306205316,0.0067327702370859315,0.9762530103777244,0.0003529033043160467,0.006431083740576273,0.0011581013324595375,0.0005055696157877218
961,0.0001800726195963346,0.005424566016338241,0.00034125601680883044,0.0009198300981954264,0.0008342438141525164,0.00038496056699363786,0.0004757058868024516,0.006729460158021142,0.9762757896751258,0.0003529017377284482,0.006417557429750738,0.0011580889647994828,0.0005055670156870402
981,0.00018007127183833102,0.005420084616562961,0.000341254311340096,0.00091982596792752,0.0008342397112489076,0.0003849588299444478,0.00047570203404196,0.006726813118658016,0.9762936073246291,0.0003529004895322149,0.006406898187844578,0.0011580791988972745,0.0005055649375346581
1001,0.00018007019954611008,0.005416682791532161,0.0003412529538564252,0.000919822661393668,0.0008342364550294961,0.0003849574392497601,0.0004756989694160073,0.0067246963974647075,0.9763075491931424,0.00035289949497402606,0.006398498682050485,0.001158071485612649,0.0005055632767319916
1021,0.00018006934643602802,0.00541409972804083,0.00034125187328602,0.0009198200147995393,0.0008342338702098228,0.0003849563260647627,0.00047569653158170206,0.0067230038186516464,0.9763184623315211,0.0003528987024793284,0.00639188011521412,0.0011580653921189241,0.0005055619495962448
1041,0.00018006866771809034,0.005412137774307014,0.0003412510130880207,0.0009198178967960876,0.0008342318179249876,0.00038495543517466706,0.00047569459225050404,0.006721650447901907,0.9763270077582229,0.0003528980709682974,0.006386665059280412,0.001158060577177011,0.0005055608891900333
1061,0.00018006812775088452,0.005410647114475307,0.0003412503282782818,0.0009198162020845505,0.0008342301881324451,0.00038495472230997346,0.00047569304941143053,0.006720568346659143,0.9763337015210208,0.00035289756771872643,0.006382556018495179,0.0011580567716841488,0.0005055600419793077
1081,0.00018006769817433427,0.00540951416687826,0.0003412497830645796,0.0009198148462735276,0.0008342288936062818,0.0003849541519870218,0.00047569182194447487,0.006719703174079615,0.9763389466508383,0.0003528971666643904,0.0063793185179644414,0.0011580537633688005,0.0005055593651559705
1101,0.0001800673564231216,0.005408652800627183,0.00034124934896626226,0.0009198137617452658,0.0008342278651882127,0.0003849536957719758,0.0004756908453389682,0.00671901146766645,0.976343058037086,0.00035289684704012153,0.006376767764907947,0.0011580513847449971,0.0005055588244936152
1121,0.000180067084543309,0.005407997685202721,0.0003412490033190048,0.0009198128943347194,0.0008342270480311642,0.00038495333088588266,0.000475690068290118,0.006718458467217696,0.9763462818000339,0.00035289659230290985,0.006374758129578451,0.0011580495036294732,0.0005055583926306929
1141,0.00018006686825041747,0.0054074992544016,0.00034124872808571097,0.0009198122006627899,0.0008342263986270842,0.0003849530390843057,0.00047568944999350964,0.006718016373669999,0.9763488103836346,0.00035289638927276816,0.006373174850946644,0.001158048015674318,0.0005055580476962335
1161,0.0001800666961797576,0.0054071198921790235,0.00034124850891079913,0.0009198116459957284,0.0008342258824545177,0.00038495280575784807,0.0004756889579943275,0.006717662956018542,0.976350794318984,0.00035289622744855316,0.006371927497381767,0.0011580468384850958,0.0005055577722100138
1181,0.0001800665592898197,0.005406831043421206,0.00034124833436800274,0.0009198112025275388,0.0008342254721161527,0.0003849526192102963,0.0004756885664774828,0.006717380436800478,0.9763523513966355,0.00035289609846309597,0.00637094481150147,0.0011580459069864921,0.0005055575522025346
1201,0.0001800664503875021,0.005406611024938817,0.00034124819536203156,0.0009198108480022578,0.0008342251458638323,0.00038495247007951084,0.0004756882549081805,0.006717154600492844,0.9763535738214814,0.0003528959956492426,0.006370170646553598,0.0011580451697698587,0.0005055573765110164
1221,0.0001800663637503195,0.0054064433666395845,0.0003412480846525902,0.0009198105646092064,0.0008342248864300883,0.000384952350872987,0.0004756880069510545,0.0067169740802798675,0.9763545337962386,0.00035289591369421706,0.006369560763451301,0.001158044586213804,0.0005055572362162875
1241,0.00018006629482579493,0.005406315554195244,0.0003412479964756945,0.0009198103380973834,0.000834224680102223,0.00038495225559549793,0.00047568780961072837,0.006716829787535885,0.9763552878804479,0.0003528958483643097,0.0063690803063434585,0.0011580441242135817,0.0005055571241924515
1261,0.00018006623999227713,0.005406218075806286,0.0003412479262423751,0.0009198101570657276,0.0008342245159883893,0.0003849521794506393,0.0004756876525484083,0.00671671445548998,0.976355880394904,0.00035289579628557165,0.006368701813089592,0.0011580437583900557,0.0005055570347467858
1281,0.00018006619636863982,0.005406143699339307,0.00034124787029893815,0.0009198100123944623,0.0008342243854357072,0.00038495211860168146,0.0004756875275384233,0.006716622274237731,0.9763563460816302,0.00035289575476911346,0.0063684036473774935,0.0011580434686765935,0.0005055569633318431
1301,0.00018006616166287628,0.005406086924021332,0.00034124782573618606,0.0009198098967895875,0.000834224281568791,0.0003849520699799825,0.0004756874280360248,0.006716548598827969,0.9763567121830058,0.00035289572167192734,0.00636816876318037,0.0011580432392038285,0.0005055569063152965
1321,0.00018006613405164437,0.005406043564427921,0.0003412477902375926,0.0009198098044180894,0.0008342241989236841,0.0003849520311315471,0.0004756873488336552,0.006716489715804469,0.9763570000675219,0.00035289569528600405,0.006367983731148313,0.0011580430574192834,0.0005055568607959767
1341,0.00018006611208443575,0.005406010434757465,0.0003412477619584669,0.0009198097306158423,0.0008342241331574052,0.0003849520000941523,0.0004756872857875545,0.006716442656504944,0.9763572265015082,0.0003528956742499868,0.0063678379714324496,0.00115804291339223,0.0005055568244568381
1361,0.00018006609460733883,0.00540598510914673,0.0003412477394297777,0.0009198096716537925,0.0008342240808174394,0.00038495197529898406,0.000475687235600308,0.006716405047759049,0.9763574046443033,0.0003528956574787809,0.006367723149192442,0.0011580427992646642,0.000505556795447461
1381,0.00018006608070238848,0.0054059657396585475,0.0003412477214815966,0.0009198096245507973,0.0008342240391587491,0.00038495195549189667,0.0004756871956478726,0.006716374992498504,0.9763575448272904,0.00035289564410746315,0.00636763269830397,0.0011580427088175897,0.00050555677229016
1401,0.0001800660696393181,0.005405950918021728,0.00034124770718215776,0.0009198095869238592,0.0008342240059984994,0.00038495193967040363,0.0004756871638419819,0.006716350974290328,0.9763576551639638,0.0003528956334465881,0.0063675614460882305,0.0011580426371283203,0.0005055567538049659
